1980	7	8	0	0.017	0.102	0.103
1980	7	9	0	0.005	0.103	0.103
1980	7	10	0	-0.002	0.103	0.103
1980	7	11	0	-0.013	0.097	0.098
1980	7	12	0	-0.021	0.091	0.093
1980	7	13	0	-0.03	0.088	0.093
1980	7	14	0	-0.036	0.084	0.091
1980	7	15	0	-0.041	0.077	0.087
1980	7	16	0	-0.046	0.073	0.086
1980	7	17	0	-0.045	0.076	0.088
1980	7	18	0	-0.047	0.077	0.090
1980	7	19	0	-0.05	0.078	0.093
1980	7	20	0	-0.06	0.08	0.100
1980	7	21	0	-0.073	0.079	0.108
1980	7	22	0	-0.085	0.079	0.116
1980	7	23	0	-0.103	0.076	0.128
1980	7	24	0	-0.119	0.072	0.139
1980	7	25	0	-0.138	0.066	0.153
1980	7	26	0	-0.155	0.059	0.166
1980	7	27	0	-0.165	0.046	0.171
1980	7	28	0	-0.176	0.035	0.179
1980	7	29	0	-0.182	0.019	0.183
1980	7	30	0	-0.184	0.003	0.184
1980	7	31	0	-0.186	-0.011	0.186
1980	8	1	0	-0.187	-0.027	0.189
1980	8	2	0	-0.176	-0.042	0.181
1980	8	3	0	-0.164	-0.056	0.173
1980	8	4	0	-0.15	-0.068	0.165
1980	8	5	0	-0.138	-0.077	0.158
1980	8	6	0	-0.119	-0.081	0.144
1980	8	7	0	-0.104	-0.095	0.141
1980	8	8	0	-0.096	-0.101	0.139
1980	8	9	0	-0.094	-0.108	0.143
1980	8	10	0	-0.085	-0.115	0.143
1980	8	11	0	-0.074	-0.123	0.144
1980	8	12	0	-0.064	-0.127	0.142
1980	8	13	0	-0.053	-0.135	0.145
1980	8	14	0	-0.037	-0.141	0.146
1980	8	15	0	-0.021	-0.145	0.147
1980	8	16	0	-0.002	-0.15	0.150
1980	8	17	0	0.023	-0.15	0.152
1980	8	18	0	0.047	-0.149	0.156
1980	8	19	0	0.074	-0.144	0.162
1980	8	20	0	0.105	-0.135	0.171
1980	8	21	0	0.14	-0.126	0.188
1980	8	22	0	0.166	-0.112	0.200
1980	8	23	0	0.183	-0.094	0.206
1980	8	24	0	0.198	-0.077	0.212
1980	8	25	0	0.21	-0.055	0.217
1980	8	26	0	0.217	-0.031	0.219
1980	8	27	0	0.217	-0.01	0.217
1980	8	28	0	0.216	0.013	0.216
1980	8	29	0	0.207	0.035	0.210
1980	8	30	0	0.199	0.055	0.206
1980	8	31	0	0.19	0.075	0.204
1980	9	1	0	0.183	0.093	0.205
1980	9	2	0	0.169	0.11	0.202
1980	9	3	0	0.161	0.128	0.206
1980	9	4	0	0.145	0.145	0.205
1980	9	5	0	0.131	0.164	0.210
1980	9	6	0	0.125	0.176	0.216
1980	9	7	0	0.109	0.193	0.222
1980	9	8	0	0.09	0.205	0.224
1980	9	9	0	0.062	0.217	0.226
1980	9	10	0	0.041	0.215	0.219
1980	9	11	0	0.031	0.224	0.226
1980	9	12	0	0.018	0.236	0.237
1980	9	13	0	0	0.242	0.242
1980	9	14	0	-0.022	0.249	0.250
1980	9	15	0	-0.053	0.245	0.251
1980	9	16	0	-0.09	0.239	0.255
1980	9	17	0	-0.132	0.233	0.268
1980	9	18	0	-0.175	0.221	0.282
1980	9	19	0	-0.226	0.203	0.304
1980	9	20	0	-0.285	0.183	0.339
1980	9	21	0	-0.344	0.141	0.372
1980	9	22	0	-0.392	0.097	0.404
1980	9	23	0	-0.432	0.053	0.435
1980	9	24	0	-0.47	0.008	0.470
1980	9	25	0	-0.494	-0.063	0.498
1980	9	26	0	-0.515	-0.132	0.532
1980	9	27	0	-0.51	-0.208	0.551
1980	9	28	0	-0.491	-0.289	0.570
